scope,n,k,rate,ci95_low,ci95_high,gene_set,shift_from,shift_to
candidate_shift,15,2,0.13333333333333333,0.0373604698913593,0.3788249920651624,immune,all_pairs,tf_sources
candidate_shift,15,6,0.4,0.1982422808259466,0.642535572434923,immune,all_pairs,tf_sources_targets
candidate_shift,15,4,0.26666666666666666,0.10897276103182812,0.5195088965768675,immune,tf_sources,tf_sources_targets
candidate_shift,15,4,0.26666666666666666,0.10897276103182812,0.5195088965768675,kidney,all_pairs,tf_sources
candidate_shift,15,4,0.26666666666666666,0.10897276103182812,0.5195088965768675,kidney,all_pairs,tf_sources_targets
candidate_shift,15,0,0.0,-1.3877787807814457e-17,0.20388926630434784,kidney,tf_sources,tf_sources_targets
candidate_shift,15,0,0.0,-1.3877787807814457e-17,0.20388926630434784,lung,all_pairs,tf_sources
candidate_shift,15,1,0.06666666666666667,0.011866588606194856,0.2981707755242399,lung,all_pairs,tf_sources_targets
candidate_shift,15,1,0.06666666666666667,0.011866588606194856,0.2981707755242399,lung,tf_sources,tf_sources_targets
